user_id,latitude,longitude,timestamp
0,-19.002671,101.115353,3/17/2024 8:33
0,44.483686,-156.423309,3/17/2024 11:35
0,-83.400517,-132.982827,3/18/2024 7:42
0,2.311951,145.105532,3/18/2024 16:42
0,9.942548,83.805552,3/18/2024 20:18
0,24.150314,-103.564338,3/18/2024 15:03
0,63.226494,154.543374,3/18/2024 22:50
0,-33.291915,155.50222,3/18/2024 15:10
0,62.498619,-72.163987,3/18/2024 17:40
0,-20.045865,-11.652716,3/19/2024 16:27
0,-8.777082,-98.0977,3/19/2024 22:26
0,-16.380488,6.112974,3/19/2024 15:21
0,89.855611,-103.487027,3/19/2024 10:43
0,-34.79699,-148.632496,3/19/2024 12:47
0,69.78653,-4.166857,3/19/2024 12:51
0,-58.824142,-37.707,3/19/2024 15:53
0,-80.652656,-145.198884,3/19/2024 15:19
0,-38.421034,25.401249,3/19/2024 7:49
0,83.70271,-171.397202,3/19/2024 15:08
0,19.833287,-140.706331,3/20/2024 10:05
0,-33.179764,176.170741,3/20/2024 22:27
0,57.08237,-87.408094,3/20/2024 14:45
0,5.54007,90.522508,3/20/2024 19:05
0,55.019562,-175.463302,3/20/2024 16:09
0,31.498283,3.789737,3/20/2024 6:02
0,-68.363142,-162.840685,3/20/2024 11:18
0,-13.194534,91.021834,3/20/2024 10:57
1,-26.504921,-124.711561,3/1/2024 15:14
1,-7.000148,107.997113,3/1/2024 10:46
1,88.419563,-166.299737,3/1/2024 19:59
1,-26.941189,-47.850048,3/1/2024 19:56
1,25.697438,49.447562,3/1/2024 21:03
1,-10.827708,-155.839702,3/2/2024 7:36
1,73.062989,171.090372,3/2/2024 17:45
1,68.274027,-5.911431,3/2/2024 17:14
1,10.013709,67.600025,3/3/2024 20:05
1,85.567777,-8.793599,3/3/2024 8:53
1,31.730358,135.181703,3/3/2024 17:54
1,77.950219,51.294615,3/3/2024 9:44
1,-78.734917,78.986744,3/3/2024 8:32
1,10.843665,108.619333,3/3/2024 22:48
1,-74.084788,17.948081,3/3/2024 9:33
1,23.501708,-25.438791,3/3/2024 13:38
1,-53.030674,6.605045,3/3/2024 7:32
1,26.616816,-155.639484,3/3/2024 17:30
1,87.617018,135.99525,3/4/2024 9:00
1,81.518105,118.256393,3/4/2024 14:57
1,-2.307904,102.433493,3/4/2024 15:02
1,-11.841739,-61.734002,3/4/2024 19:33
1,-28.942861,33.01828,3/4/2024 7:12
1,72.216042,151.718885,3/4/2024 19:56
1,-78.61451,173.926793,3/4/2024 19:54
1,-53.054032,-150.375479,3/4/2024 10:50
1,64.896977,48.020825,3/4/2024 11:13
1,87.371931,-27.521237,3/5/2024 13:07
1,40.264522,143.033925,3/5/2024 21:00
1,89.912505,169.764058,3/5/2024 18:43
1,-86.759339,-46.727402,3/5/2024 19:57
1,36.939939,146.407218,3/5/2024 11:39
1,-66.813658,-40.426513,3/5/2024 11:57
1,-47.91286,-131.750681,3/5/2024 9:14
1,-37.961232,132.701862,3/5/2024 14:45
1,1.699252,-0.250683,3/5/2024 13:01
1,-63.498177,33.172632,3/5/2024 18:08
1,-53.616194,31.70917,3/6/2024 22:34
1,-30.63574,-48.701951,3/6/2024 8:12
1,43.207406,153.41843,3/6/2024 11:43
1,73.528183,84.1317,3/7/2024 20:33
1,75.331714,130.197611,3/7/2024 22:57
1,-64.529137,-60.741341,3/7/2024 9:38
1,3.729344,12.161088,3/7/2024 12:13
1,12.251182,103.719331,3/7/2024 10:12
1,47.116103,19.30791,3/7/2024 11:41
1,47.211173,42.758138,3/7/2024 20:20
1,-34.886117,99.546345,3/7/2024 22:30
1,-81.081182,152.188851,3/7/2024 15:51
1,-39.337126,106.963451,3/7/2024 16:44
1,-26.66073,-114.158154,3/8/2024 9:58
1,-53.738037,175.161978,3/8/2024 7:51
1,-4.173828,106.75683,3/8/2024 11:46
1,25.37438,30.193266,3/8/2024 9:17
1,31.404306,-175.464579,3/8/2024 21:55
1,-72.350505,114.597433,3/8/2024 20:32
1,11.693718,-1.532754,3/8/2024 17:47
1,-53.330144,-42.229702,3/8/2024 6:00
1,-28.46938,38.380035,3/9/2024 10:31
1,65.077221,-97.11366,3/9/2024 12:29
1,-52.625039,144.992764,3/9/2024 17:12
1,-8.816855,-87.946344,3/9/2024 14:36
1,80.884016,80.505766,3/9/2024 9:10
1,75.135961,-44.039185,3/9/2024 16:59
1,-76.839257,53.71785,3/9/2024 13:26
1,14.362458,99.546961,3/10/2024 17:45
1,55.183089,-45.453024,3/10/2024 15:47
1,78.29966,-131.609126,3/10/2024 21:58
1,-47.505592,178.345055,3/11/2024 21:01
1,79.010886,58.860356,3/11/2024 7:04
1,-53.042093,130.243578,3/11/2024 14:35
1,13.451889,119.991001,3/11/2024 10:27
1,60.593193,145.849266,3/11/2024 18:38
1,-67.255585,-36.830144,3/11/2024 6:21
1,39.627191,25.728488,3/11/2024 13:07
1,8.238436,-171.717121,3/11/2024 15:49
1,-31.032907,107.03513,3/12/2024 16:50
1,-71.386727,30.750403,3/12/2024 6:26
1,47.043209,-92.690277,3/12/2024 16:26
1,70.381677,-152.846732,3/13/2024 17:02
1,-79.524483,97.491725,3/13/2024 9:31
1,55.10323,170.397013,3/13/2024 17:15
1,-6.979363,178.396382,3/14/2024 14:00
1,10.438977,20.799054,3/14/2024 15:30
1,13.939672,-49.135986,3/14/2024 12:04
1,51.045227,78.944764,3/14/2024 17:47
1,-14.209314,-102.758467,3/15/2024 13:44
1,25.378655,10.339441,3/15/2024 22:34
1,-47.718075,123.934063,3/15/2024 20:00
1,-82.704191,-16.157154,3/15/2024 9:54
1,41.453244,-3.764928,3/16/2024 9:37
1,31.334523,15.081982,3/16/2024 20:52
1,-56.320175,98.634612,3/16/2024 12:03
1,33.633296,-57.246605,3/16/2024 17:53
1,-4.794527,17.726219,3/16/2024 9:24
1,-33.004169,19.524755,3/16/2024 9:47
1,53.973506,120.841807,3/16/2024 7:46
1,62.452101,-106.439538,3/16/2024 11:10
1,-86.085669,-74.770314,3/16/2024 11:01
1,-14.391536,-25.85537,3/16/2024 11:39
1,16.597042,-70.116649,3/17/2024 8:46
1,64.881487,-114.634449,3/17/2024 22:44
1,30.080866,152.550501,3/17/2024 18:12
1,39.930552,3.933134,3/17/2024 6:11
1,59.994904,95.743735,3/18/2024 7:14
1,-76.584878,-141.371712,3/18/2024 11:10
1,43.812372,-66.4503,3/18/2024 22:05
1,36.028075,-21.001937,3/18/2024 11:37
1,82.27066,52.551969,3/18/2024 17:29
1,86.235457,11.237625,3/19/2024 10:14
1,-86.876912,68.621255,3/19/2024 10:53
1,-31.08237,-26.779175,3/19/2024 7:04
1,24.317496,14.1996,3/19/2024 9:56
1,-56.675327,144.663579,3/19/2024 6:30
1,-51.758538,9.462077,3/19/2024 7:59
1,-74.284881,-84.991222,3/20/2024 12:47
1,49.470215,65.609632,3/20/2024 19:22
1,79.960229,161.910004,3/20/2024 9:03
1,-76.061996,-20.544268,3/20/2024 14:21
1,-57.874628,130.896408,3/20/2024 17:45
2,-77.969501,46.308957,3/1/2024 20:07
2,-32.119429,-169.873635,3/1/2024 17:40
2,-67.791168,169.798569,3/1/2024 8:53
2,67.857863,159.314782,3/1/2024 16:01
2,58.730559,81.144442,3/2/2024 16:03
2,61.048988,-139.128464,3/2/2024 11:57
2,0.659215,99.850948,3/2/2024 16:03
2,87.93916,-114.586213,3/2/2024 20:51
2,-82.521538,23.801333,3/2/2024 21:15
2,-38.835062,163.590801,3/3/2024 21:58
2,70.831258,-141.310716,3/3/2024 8:02
2,-40.345403,-140.101443,3/3/2024 9:16
2,-21.341179,13.706977,3/3/2024 9:50
2,-78.441549,23.767632,3/4/2024 13:50
2,84.4766,14.200955,3/4/2024 13:21
2,77.540754,-156.447783,3/4/2024 11:29
2,-29.576384,-97.978765,3/4/2024 19:47
2,-56.723671,152.508999,3/4/2024 21:39
2,86.499037,87.58584,3/4/2024 17:11
2,47.705605,65.805515,3/4/2024 15:30
2,-29.232826,109.829163,3/4/2024 8:57
2,-2.875233,-110.431168,3/4/2024 19:12
2,87.399787,156.814292,3/5/2024 17:33
2,79.141103,2.157967,3/5/2024 8:06
2,8.161258,-53.916351,3/5/2024 21:05
2,61.852431,-50.095676,3/6/2024 19:57
2,-11.986375,-132.556897,3/6/2024 20:04
2,-79.497197,112.19567,3/6/2024 18:06
2,80.191981,-77.378396,3/6/2024 7:15
2,-86.226359,-105.568424,3/6/2024 17:14
2,11.131246,10.415439,3/6/2024 22:04
2,-32.061574,118.642401,3/6/2024 20:34
2,-86.19167,79.614896,3/6/2024 18:56
2,-69.041955,138.293649,3/6/2024 6:03
2,57.869004,-65.657619,3/6/2024 14:45
2,-79.061373,-22.040263,3/7/2024 22:06
2,-43.466587,153.520614,3/7/2024 13:48
2,16.330764,-78.945226,3/7/2024 11:25
2,-18.205908,-30.937409,3/7/2024 12:38
2,70.888526,-145.521309,3/7/2024 22:06
2,38.624032,-97.832352,3/7/2024 13:12
2,-39.726215,72.209291,3/7/2024 15:05
2,-32.607375,-58.616299,3/7/2024 11:36
2,-5.221969,64.085694,3/8/2024 8:12
2,-23.488165,42.282141,3/8/2024 19:07
2,75.120028,-38.779131,3/8/2024 7:05
2,-53.094841,-138.039704,3/8/2024 21:32
2,-9.921445,108.294505,3/8/2024 21:42
2,19.018121,-13.962302,3/8/2024 22:41
2,62.516613,-120.363093,3/8/2024 13:03
2,13.366534,152.153185,3/8/2024 20:30
2,-64.660729,-64.962031,3/8/2024 15:03
2,56.818317,-161.348826,3/8/2024 6:54
2,-85.328817,178.962054,3/9/2024 14:26
2,36.861945,59.995084,3/9/2024 6:21
2,69.066154,131.567108,3/9/2024 19:33
2,12.069758,157.037884,3/9/2024 11:52
2,-24.59268,-46.932457,3/9/2024 11:55
2,0.997204,96.591423,3/9/2024 20:12
2,-7.188107,21.131556,3/9/2024 6:28
2,28.60954,-85.288158,3/9/2024 9:37
2,57.979973,-32.288094,3/10/2024 9:31
2,-9.397947,-130.793649,3/10/2024 21:36
2,23.959222,94.043401,3/10/2024 7:36
2,62.255577,-61.687999,3/10/2024 13:51
2,61.302064,93.649078,3/10/2024 9:43
2,16.367431,-61.304204,3/10/2024 22:27
2,-39.200499,-172.95908,3/10/2024 22:23
2,-53.251739,-90.559035,3/11/2024 20:58
2,45.781295,82.780253,3/11/2024 14:53
2,-2.070903,127.819848,3/11/2024 18:22
2,-80.680023,115.529234,3/11/2024 9:20
2,83.911277,74.765852,3/11/2024 6:00
2,70.396832,-126.373296,3/12/2024 10:52
2,-80.059741,-128.491461,3/12/2024 10:45
2,86.356459,143.548753,3/12/2024 16:51
2,-64.209465,157.123232,3/12/2024 11:03
2,-2.922474,152.162521,3/12/2024 19:43
2,-5.072137,-48.621356,3/12/2024 21:20
2,69.321116,102.688858,3/13/2024 20:09
2,-23.871108,110.516198,3/13/2024 19:54
2,17.153046,-91.911116,3/13/2024 16:50
2,2.646471,108.975539,3/13/2024 14:37
2,35.334502,126.576812,3/13/2024 12:07
2,23.870251,-140.979883,3/13/2024 6:56
2,76.352494,47.8144,3/13/2024 8:51
2,-1.173058,-108.734211,3/13/2024 13:21
2,62.235215,-154.463742,3/13/2024 7:37
2,39.455158,-5.778658,3/14/2024 19:23
2,1.277799,2.611399,3/14/2024 22:50
2,1.813447,106.967525,3/14/2024 13:51
2,-6.231437,-44.030132,3/14/2024 6:26
2,-77.814588,72.894988,3/14/2024 8:08
2,81.370837,-57.12928,3/14/2024 7:57
2,-8.865836,14.702167,3/14/2024 12:39
2,-68.994227,61.227806,3/14/2024 11:53
2,60.640855,-29.156038,3/14/2024 7:50
2,-34.761748,-81.149834,3/15/2024 11:56
2,3.144608,-59.440781,3/15/2024 16:37
2,16.985203,-149.43468,3/15/2024 22:29
2,-8.542707,-4.135593,3/15/2024 19:24
2,40.997648,-91.080412,3/15/2024 21:37
2,-89.820082,-109.917377,3/15/2024 22:04
2,7.014015,93.864174,3/15/2024 12:10
2,83.096171,-106.605662,3/16/2024 18:21
2,69.839229,-95.999352,3/16/2024 6:06
2,-67.945462,167.114535,3/16/2024 11:33
2,19.657389,53.340874,3/16/2024 10:16
2,12.976917,-19.778833,3/16/2024 8:39
2,50.305375,-101.125129,3/16/2024 21:30
2,25.848327,-42.63365,3/16/2024 9:14
2,-71.665193,76.909864,3/16/2024 19:08
2,-43.00759,-108.966106,3/16/2024 9:58
2,-33.474331,-2.720334,3/16/2024 10:49
2,-57.537038,-15.844527,3/17/2024 6:25
2,5.420719,-32.687664,3/17/2024 19:22
2,64.604074,-48.176718,3/17/2024 14:02
2,-38.976846,49.081165,3/17/2024 8:41
2,-78.80996,117.197209,3/17/2024 14:37
2,-36.10807,-30.596349,3/18/2024 8:10
2,58.213974,72.996053,3/18/2024 15:38
2,9.410034,126.18398,3/18/2024 19:40
2,70.511058,-153.081905,3/18/2024 17:30
2,59.23621,140.500105,3/18/2024 10:07
2,32.121008,164.81547,3/18/2024 8:44
2,86.073216,-150.113566,3/18/2024 18:33
2,75.154888,108.963099,3/18/2024 7:10
2,51.749659,0.611169,3/18/2024 20:27
2,49.372866,-1.680852,3/19/2024 8:49
2,75.821082,-152.369288,3/19/2024 17:01
2,56.430585,76.24312,3/19/2024 12:26
2,-15.712931,90.489294,3/19/2024 15:52
2,19.4978,37.717065,3/19/2024 21:35
2,-3.367107,-73.30501,3/20/2024 12:10
2,82.35049,-60.570128,3/20/2024 9:59
2,13.012166,-61.125489,3/20/2024 17:17
2,11.814363,157.994885,3/20/2024 14:30
2,-61.681815,-15.617938,3/20/2024 18:02
2,-43.102506,151.111675,3/20/2024 11:57
2,7.821941,-7.863721,3/20/2024 9:31
2,-73.772727,173.447443,3/20/2024 15:17
2,-34.204827,52.630614,3/20/2024 12:37
2,-21.866627,158.436469,3/20/2024 11:17
3,-34.149896,30.572864,3/1/2024 17:20
3,79.124562,80.43462,3/1/2024 14:30
3,80.991082,-120.519979,3/1/2024 7:28
3,10.003749,13.238681,3/2/2024 18:50
3,10.918867,-82.813994,3/2/2024 13:39
3,24.200323,-9.36385,3/2/2024 20:25
3,34.826641,168.356912,3/2/2024 12:08
3,79.243196,24.432943,3/2/2024 13:36
3,-71.795939,-7.048787,3/2/2024 16:38
3,13.257776,-49.481066,3/2/2024 22:19
3,79.447867,30.158084,3/2/2024 15:32
3,-56.988236,-29.723176,3/2/2024 15:43
3,61.386232,81.142706,3/3/2024 18:28
3,-81.781233,-173.524505,3/3/2024 9:48
3,-13.943648,-102.693644,3/3/2024 14:31
3,-84.723268,68.774458,3/4/2024 13:31
3,62.927725,154.904254,3/4/2024 20:10
3,-77.310868,-46.043688,3/4/2024 10:08
3,-19.205519,-36.12413,3/4/2024 15:02
3,-38.578984,2.645597,3/5/2024 16:39
3,-86.34912,-139.720217,3/5/2024 17:10
3,57.697968,-157.957457,3/5/2024 6:04
3,-8.227236,-49.619059,3/5/2024 15:37
3,29.742969,-62.796619,3/5/2024 9:18
3,-73.148508,164.53465,3/5/2024 21:01
3,-76.373692,106.090303,3/5/2024 17:15
3,-55.158472,136.224175,3/5/2024 21:38
3,76.756645,58.277247,3/5/2024 13:53
3,73.502522,116.479758,3/6/2024 22:43
3,-67.719734,144.347375,3/6/2024 21:17
3,70.360482,106.4583,3/6/2024 7:50
3,-0.766391,-99.556285,3/6/2024 10:24
3,-51.845143,165.283956,3/7/2024 21:24
3,-82.534609,81.639741,3/7/2024 12:20
3,-22.136921,167.817678,3/7/2024 14:17
3,72.916339,-77.138556,3/7/2024 21:11
3,64.405027,-123.394396,3/7/2024 19:18
3,77.798577,-126.275258,3/7/2024 13:41
3,-45.905257,-70.312305,3/7/2024 13:10
3,-57.559635,-126.018131,3/8/2024 20:21
3,-22.415205,-0.395798,3/8/2024 17:33
3,-51.459403,65.441902,3/8/2024 8:52
3,-7.852438,-170.881601,3/8/2024 22:51
3,67.495436,-149.857757,3/8/2024 22:48
3,-74.986675,87.756935,3/8/2024 10:18
3,56.249084,-118.597778,3/9/2024 19:14
3,-25.88362,36.898453,3/9/2024 17:10
3,-65.274278,70.569492,3/9/2024 13:09
3,-84.393147,43.051196,3/9/2024 21:49
3,57.835247,38.209795,3/10/2024 13:26
3,-10.313137,12.097204,3/10/2024 8:17
3,79.096622,-56.294669,3/10/2024 15:18
3,51.312382,36.164723,3/11/2024 20:58
3,-49.950881,-127.142113,3/11/2024 12:10
3,52.584265,-106.488708,3/11/2024 14:34
3,-51.624288,-5.333257,3/11/2024 17:23
3,88.028886,-18.939041,3/11/2024 13:31
3,84.442477,-109.477016,3/12/2024 8:06
3,65.698357,170.885005,3/12/2024 16:13
3,-69.505394,129.606,3/12/2024 19:16
3,-27.657694,-42.75743,3/12/2024 18:28
3,73.870952,122.135,3/12/2024 7:22
3,-4.016368,115.591989,3/12/2024 21:05
3,73.48786,104.135357,3/13/2024 13:14
3,-24.110142,-119.917534,3/13/2024 17:21
3,-86.919616,-105.90717,3/13/2024 15:07
3,46.953486,-160.187963,3/13/2024 13:46
3,-43.131853,-151.90536,3/13/2024 13:28
3,-55.338832,58.276404,3/13/2024 6:59
3,-75.056078,159.351981,3/14/2024 13:52
3,7.212335,-117.018664,3/14/2024 10:40
3,-12.582471,169.155022,3/14/2024 18:34
3,-48.53465,90.017969,3/15/2024 6:39
3,22.046361,-31.264564,3/15/2024 15:34
3,83.103669,-33.283033,3/15/2024 13:59
3,17.089299,39.807207,3/15/2024 20:20
3,81.740968,21.855505,3/15/2024 9:36
3,-59.570232,24.948623,3/15/2024 16:36
3,50.641941,-150.879372,3/15/2024 6:08
3,21.296876,9.175951,3/15/2024 12:33
3,64.866609,-64.860645,3/15/2024 13:09
3,-66.869873,78.839458,3/16/2024 15:54
3,0.114806,-37.328026,3/16/2024 10:03
3,35.426684,-150.567201,3/16/2024 13:46
3,78.89964,-175.292364,3/16/2024 18:53
3,-31.874067,-109.013817,3/16/2024 11:15
3,18.094765,162.383475,3/16/2024 8:52
3,-21.570657,138.2546,3/17/2024 9:04
3,-28.988149,178.074538,3/17/2024 18:18
3,59.2018,99.079204,3/17/2024 14:59
3,-15.687906,-60.038238,3/17/2024 10:12
3,21.929255,99.71217,3/17/2024 21:35
3,-62.759011,30.490486,3/17/2024 7:33
3,-87.340374,-78.547774,3/17/2024 6:12
3,-56.281382,-30.168119,3/17/2024 6:52
3,5.083503,98.005369,3/17/2024 15:54
3,-53.782166,174.785355,3/18/2024 20:15
3,-68.81463,138.798024,3/18/2024 6:23
3,-51.719982,6.390643,3/18/2024 13:06
3,47.258198,44.336676,3/18/2024 6:19
3,-47.125966,-28.466879,3/19/2024 19:02
3,47.532306,-172.489939,3/19/2024 21:09
3,44.29779,122.708856,3/19/2024 12:45
3,5.694978,-155.31419,3/19/2024 9:02
3,-72.473241,-49.718553,3/19/2024 9:00
3,55.412311,-71.106719,3/20/2024 21:43
3,-85.294757,157.761844,3/20/2024 10:44
3,-83.955516,-22.464019,3/20/2024 20:53
3,31.13617,123.787937,3/20/2024 19:42
3,58.324334,-143.079095,3/20/2024 7:03
3,18.618204,-68.415196,3/20/2024 12:04
3,17.429263,128.923538,3/20/2024 14:08
3,-65.7966,-102.704011,3/20/2024 16:47
3,55.513392,-120.803871,3/20/2024 8:16
3,69.963512,-6.625711,3/20/2024 11:41
4,79.871813,112.028854,3/1/2024 12:14
4,57.50378,171.336405,3/1/2024 20:58
4,83.774788,-165.769289,3/1/2024 14:58
4,-34.444769,137.744125,3/1/2024 14:32
4,-50.014583,-1.594708,3/1/2024 15:47
4,14.597641,126.285013,3/1/2024 19:00
4,53.741393,-153.53608,3/1/2024 8:27
4,38.670246,-9.208515,3/1/2024 18:14
4,42.465856,153.540302,3/1/2024 12:29
4,-60.725878,122.661101,3/1/2024 16:30
4,-17.486319,35.89878,3/2/2024 20:52
4,-84.122802,116.054743,3/2/2024 22:39
4,10.32484,-143.325427,3/2/2024 10:36
4,-32.166707,-21.004941,3/2/2024 22:08
4,-58.80507,62.082711,3/2/2024 13:43
4,87.486849,133.287959,3/2/2024 16:33
4,-40.757909,130.873199,3/3/2024 10:14
4,58.372509,147.086377,3/3/2024 10:09
4,-14.798062,-152.590474,3/3/2024 9:16
4,24.462322,163.090753,3/3/2024 10:12
4,70.931363,-49.219755,3/3/2024 18:50
4,-29.255268,-22.33695,3/3/2024 19:00
4,-25.710647,-135.264357,3/4/2024 14:15
4,-35.677162,-135.101103,3/4/2024 15:15
4,89.082213,13.153228,3/4/2024 22:59
4,11.327604,-108.027289,3/4/2024 6:15
4,36.90832,-23.302953,3/4/2024 19:16
4,47.814498,-125.996857,3/5/2024 18:42
4,65.659457,19.726833,3/5/2024 15:47
4,10.687832,-140.060509,3/5/2024 9:28
4,-63.473795,-3.015484,3/6/2024 18:58
4,25.586038,18.609151,3/6/2024 20:24
4,-13.361782,102.530029,3/6/2024 11:58
4,-12.058043,35.291199,3/6/2024 7:11
4,35.691748,-32.187899,3/7/2024 14:45
4,8.059786,-60.461546,3/7/2024 15:51
4,-33.582376,-43.543313,3/7/2024 15:18
4,56.052102,60.487194,3/7/2024 11:02
4,-81.392795,-111.034102,3/7/2024 18:32
4,-45.511025,153.300859,3/7/2024 11:46
4,43.402631,8.004581,3/7/2024 13:31
4,-66.766352,-84.971582,3/7/2024 7:18
4,-14.483849,-47.993299,3/7/2024 16:10
4,-78.029678,-2.699097,3/7/2024 7:21
4,53.147034,-16.361331,3/8/2024 12:56
4,-82.138116,126.144046,3/8/2024 10:46
4,44.430048,-110.766705,3/8/2024 14:12
4,-53.86103,151.352087,3/8/2024 21:29
4,11.619575,-173.612765,3/8/2024 6:40
4,-73.4279,148.00925,3/8/2024 17:56
4,-54.882986,-91.394061,3/8/2024 15:03
4,64.048082,40.289747,3/8/2024 17:21
4,-88.235402,108.561048,3/8/2024 11:31
4,-80.857214,-108.045336,3/9/2024 17:18
4,-40.373722,15.574995,3/9/2024 19:24
4,-9.007028,82.934885,3/9/2024 14:45
4,84.159391,-129.532988,3/9/2024 7:42
4,-18.175254,-149.262174,3/10/2024 18:20
4,66.614184,-89.974117,3/10/2024 21:53
4,-54.552263,-166.599796,3/10/2024 11:50
4,27.04521,102.954014,3/10/2024 9:23
4,-11.068868,108.52625,3/11/2024 22:31
4,53.574958,96.189213,3/11/2024 6:36
4,5.348966,-82.408075,3/11/2024 17:03
4,-16.76831,35.017583,3/11/2024 16:40
4,-4.533461,-93.529461,3/11/2024 12:32
4,65.233742,-137.8284,3/11/2024 12:56
4,-31.686144,-73.044925,3/11/2024 12:41
4,-51.450216,-163.194064,3/11/2024 18:09
4,-88.972539,-2.357436,3/11/2024 19:03
4,-66.699871,109.065587,3/11/2024 21:02
4,-47.282911,-37.581958,3/12/2024 7:15
4,-73.697361,120.413073,3/12/2024 20:27
4,-87.076314,77.271144,3/12/2024 6:17
4,71.373034,51.838803,3/12/2024 6:02
4,-29.40409,33.022625,3/12/2024 13:47
4,-78.333636,28.549042,3/12/2024 12:17
4,-41.707297,75.463338,3/12/2024 8:41
4,27.15591,-149.24832,3/12/2024 7:11
4,52.260399,-22.072851,3/12/2024 10:26
4,28.077093,-129.816352,3/12/2024 16:21
